EmployeeID,Age,Department,JobGrade,Work-Life Balance,Career Development,Manager Support,Peer Relationship,Compensation,Autonomy,Job Clarity,Work Meaningfulness,Productivity,Attrition
500,23,Marketing,3,3.254602360895234,1.8228653621527062,2.187616259309908,3.193929034813543,4.364293103965305,4.455105074123206,4.134599390105064,3.913395580960697,0.7081650531073086,1
501,39,HR,3,2.0737812435327627,3.6179843740031754,3.1691562330350553,2.1088021235243017,3.739022636240309,4.851544136513973,4.959691773901769,3.829922888498224,0.7079444544486692,0
502,46,Finance,3,1.8582275107816395,1.470243415014808,2.597056837830997,2.0542512595470988,3.8426339077445455,3.7478109099236363,4.48234053406639,4.287250284605205,0.6136499715310093,0
503,23,Marketing,3,3.467849354964935,2.0701939750500165,1.8165342460359444,2.895489610799158,3.5929206224826693,3.97157885165826,5.0,3.7083461809461347,0.7819264669973778,1
504,36,Sales,3,3.6620297426384383,3.1556622168927544,1.6555108762286652,2.4947301375194884,4.23863631383683,4.926885477479259,4.241493596827121,3.611299754663704,0.6885818417708178,1
505,28,Sales,3,1.0,2.5296464915372026,2.3161720501105307,2.452384031749608,4.715579992417836,4.217456234413115,4.184574618087364,3.3527820842708222,0.5499602353164256,0
506,29,HR,5,2.5650003367801912,2.8844506277500326,1.8655110664672505,3.5982789082643443,5.0,4.128560888604356,4.91256259329352,4.440168347417708,0.8286325103341313,0
507,28,HR,4,2.323685184472291,3.5732148816798013,2.449321663180668,2.9228986489432494,3.4568591345326114,3.531970985060761,4.120392847580326,4.370623989073988,0.6515872525907748,1
508,26,Finance,3,2.954384098041956,3.202661083832736,3.218299431081376,1.1070539233129908,4.634558618491665,4.735283154240434,3.7067650467594087,4.037662248380083,0.6674615000686696,1
509,33,Finance,3,3.859867686913053,2.5962334415988018,1.5341523118803848,3.0593476857614714,4.282156398900274,4.105765481624687,4.358377058808682,4.697115637884326,0.7621145837372935,0
510,27,Engineering,4,2.161160086470541,3.9625398548962587,2.561445604366278,2.9892781602905854,4.069034817581627,3.1145085324216155,4.7612569909961975,3.700595321338974,0.6173772888453977,1
511,34,Finance,4,1.0575110397352603,2.0601646958426367,3.140534987868573,3.3294379010564024,3.991330980060342,3.4136812426168732,3.7870262434593958,4.390437053660945,0.6432234691704651,0
512,32,Engineering,4,2.9053053901044845,2.4297832513052127,2.4396688649273237,1.8422111062985438,3.239534082052643,3.9192096924086512,4.494521769839016,4.22708168021774,0.6396841897781997,1
513,31,Marketing,3,3.4729748480229414,2.4786917679480633,3.005106626582357,2.7273640776470858,4.518999314534123,3.6635788534186826,4.1533817456678355,3.829659830663614,0.762809556962226,0
514,26,HR,3,2.287368152936158,2.4283047637881143,2.2989092555191766,2.578141014870227,3.5405716120783257,3.742019123150011,4.425674892283529,3.953728785101748,0.5693749441782101,1
515,28,Marketing,3,2.006473763902237,1.7515525401271876,2.619579655596546,1.8296577067641726,3.825902092471146,5.0,4.356766938522549,3.915252009972779,0.6848427277628308,1
516,38,Finance,3,2.1939184162356105,1.3914451223876514,2.8085494526395234,3.1627365975346065,4.408992317276648,4.553761506833053,3.9928478041820865,4.326376984530723,0.67601113952595,0
517,36,Marketing,4,3.0951437569918645,2.7920411020654354,2.0995982932158057,2.3309178004834323,3.291682214775447,2.9113274885028284,4.146906069475729,4.4967144368277765,0.5893907602784776,1
518,26,Marketing,4,2.1818773411005137,2.05656835011454,3.8934732120329993,3.306912673876634,3.5396030285926505,4.042839044389749,4.0233860866330975,3.986803084242703,0.7293200195727247,1
519,33,Marketing,3,2.730132210239992,3.8354661522868962,2.904306126232345,1.9799988504527668,4.80933132957177,4.155253296323066,4.259374110019862,3.8439477379411806,0.6832216159933849,1
520,38,Finance,4,2.5194620410179582,2.4492203737353324,3.4120898491018448,1.4775901704404233,4.261029439786365,3.461533033031683,3.7769513993302195,4.2686110642633786,0.6408303726850131,1
521,21,Marketing,3,2.4472342713040636,2.3239575197559565,3.249716762452538,2.330203672578199,3.8688993164378136,4.467193152767972,3.896457532252588,3.374124416245773,0.7313782617163306,0
522,36,Engineering,3,2.990904628726563,3.266037850481858,2.7291024884983877,2.662339227793713,4.262998077151755,3.1793053374300406,3.993019797240354,4.217178733221136,0.70012985157198,0
523,28,Finance,3,2.164994070095064,2.7815348462134053,3.470052595651865,2.1260628509467616,4.534738168754869,4.7484734788851855,4.395851452810695,4.980887742260843,0.6585956733919041,0
524,36,Marketing,5,2.198589407872405,2.377137800549066,2.6315402978343423,1.0,4.762383945618838,4.920764990861442,3.492233035355911,3.84801836489351,0.5903732395753514,0
525,27,Finance,3,3.0583219949998277,2.0514877765648896,1.989157301777946,2.768554401443139,3.643782412320106,5.0,4.146435182579534,4.111572419962526,0.7311958458024268,1
526,20,Sales,5,1.8091522730819434,5.0,2.510373462094074,2.765286483365418,3.6875809185439112,3.412835372883544,3.8458955012232408,4.712280874651223,0.6662691643947405,1
527,21,Engineering,4,1.883845866424371,2.753250033583217,1.795683161309408,2.9810170949786765,4.504171649339364,3.5145513207499324,3.9942940431575336,4.577336670537575,0.6020047313866217,1
528,33,Marketing,3,1.6177799960594847,3.2591007041690774,1.0288069703231386,2.2336552951144557,4.520206284250051,4.546336017126365,3.8699154012424515,4.230919540862425,0.616167724815772,1
529,34,Sales,3,3.094307639293587,1.7839381358365531,1.9032204298586821,2.195463787332665,3.528015509114942,4.791340027532989,4.297285990458155,4.170735736968279,0.6959957164688741,1
530,26,Sales,4,2.4263341223431127,2.0954102295034276,2.5510170730796125,3.5082252409610435,3.7063446622556016,4.604476330679287,4.12144335254055,3.5822212123159183,0.7169661894311771,1
531,37,Finance,3,1.5804693977446536,3.978642121803202,3.243347349841657,1.397216719924799,4.103126349569274,4.73985850359713,4.5558051118272935,4.4455764104489,0.6115000817522852,0
532,21,Sales,5,3.097665993616348,3.4778516575489444,1.9011365567965521,2.327017544432652,4.211788122215256,4.888413680982517,4.40086570270832,3.5283124937942985,0.643745893639795,0
533,32,Engineering,5,2.111120486897195,2.8203354726132983,3.2071137174690083,2.599611292292264,4.2259649386522655,4.301125197764617,3.4314769578049775,3.1674075639394053,0.5285216733690703,0
534,24,Engineering,3,1.8898253448141804,2.2329003757420836,1.652521909935186,2.9242152810099684,3.5203380966587807,4.093725043289704,3.7200004713523356,4.704051534724967,0.6174262863010734,1
535,28,HR,3,2.3630250087861335,2.3361749596303967,1.856334273702385,2.618837027683023,4.220913885251744,3.515911396037298,4.113446356937994,4.393493149196556,0.5595697341844253,0
536,33,Engineering,5,3.5351065266275237,2.0267224853207098,3.5144096223775163,1.8546051530769088,3.8413146525647788,4.050947297392101,4.178532402998463,4.639867847528932,0.8116791144591577,1
537,26,Sales,4,2.223526462452401,1.690205468902951,2.5333347139737468,3.317329763614598,3.6168411867048356,4.127555798834552,3.7641096151270887,3.8317451730326715,0.6829443281238399,0
538,30,Engineering,3,2.9027372048809092,3.14669092898271,2.3784646383007497,2.5013351885938353,4.194501975794315,3.7251577133378726,4.851987185257274,4.4331819830878,0.644784073781623,0
539,40,Finance,3,3.0089560143156677,2.877181855954441,2.6646959929354788,1.332398105456045,4.143503185156159,4.180887899421468,4.6323438703861175,3.9804660506835603,0.7370574117247191,0
540,28,HR,3,2.810291308604484,3.015255171439591,1.655517724497368,2.646423655541376,4.600846619127989,3.6688105164602587,3.377629578751222,4.036378673519126,0.6769989767806506,0
541,38,Sales,5,3.3897501547719835,2.264171408426415,2.2684063099983245,2.8326938098550247,3.7695158163682723,4.756666168173585,4.372713180179242,4.686877062094784,0.7983677327296029,0
542,25,HR,4,2.0050187967574047,2.6789472825932146,2.501862810688586,3.8725207673786803,4.317585218489291,4.41291223458958,4.1771017316387775,4.125104353399302,0.6647161624841901,1
543,36,Sales,4,1.7696656098647647,2.197569364518106,3.3619666553256025,2.7861259442092043,3.415662405785705,3.970198155580843,4.821937520285631,3.8518071039535924,0.7153062470759723,1
544,43,Finance,3,1.7559233407825037,1.9908843560607856,1.3307080024890192,1.4625820995894145,4.062572161393739,4.294420303913043,3.415058036228184,3.5172407889442248,0.6065871547439925,1
545,20,HR,3,2.398872109290145,3.666943705299523,3.7340932207630395,1.4871690964341504,4.431838917497828,3.6474551188209254,5.0,4.380344687930232,0.7734684345298037,0
546,27,Marketing,4,1.8370673395116297,2.58505510778852,2.4127465831724697,3.381096620738787,4.474010613559566,3.6981536184403683,3.7785271692000237,4.729738083713421,0.5663464669254475,1
547,37,Sales,3,2.60327863830573,2.8552180368005784,1.7226106257230938,1.9380378906556026,4.477416897984321,3.883072680861389,4.389263409466013,3.80843580497499,0.6311341413049025,0
548,31,Marketing,3,2.5538918938074255,3.085027809700251,1.5958556987059263,1.4152932550983883,4.602187898625166,4.104035964795449,3.8968215115471656,4.54448946735462,0.5740418623125162,0
549,35,HR,3,3.2130013122302286,2.5938286203631167,2.6912045219029443,3.200357607430903,3.97710508307377,4.270600906244512,4.011920540619489,3.728610675633262,0.8075660264782293,0
550,28,Marketing,4,2.703801015765228,2.668442920817608,1.556953363952032,2.1669849314497305,4.447862719211482,4.272578183448003,3.3552910052598794,4.574651151647993,0.645438376100748,1
551,33,Marketing,5,2.2086937008969865,1.739362376132405,2.107913518434831,3.1629097749117254,5.0,3.54061116675135,4.798443381958281,4.216457232330728,0.7235690611127417,0
552,31,HR,3,2.787594443102878,1.8727194800943905,2.325067857385541,1.859696346269412,3.9664336751970857,4.159635558553921,4.065176323879247,4.3339180862815905,0.6705912393923662,0
553,41,Finance,3,1.7788641860714416,1.8365296714100874,3.3005730175833783,3.531668633566116,4.890099007949016,3.790972339709223,4.099171043650162,3.8512948258438615,0.6942025847825796,0
554,34,Marketing,4,2.473301518382978,2.9238208917743744,3.2129174214847813,3.110444594853293,4.638236477770851,2.4955166312746835,5.0,4.378775431743425,0.6450210462714665,1
555,35,Marketing,5,2.7235808635169065,2.5496234569754455,2.0499053269167287,1.994120243379057,4.066838283828576,5.0,4.679721354498294,3.9011563793326793,0.6823799376191025,0
556,30,Finance,3,2.5905223187050885,1.8727779053640885,2.3511217808453546,1.3377266731737514,4.108562249411195,3.8006746370235445,3.865819361913841,3.9931632539325297,0.6042094098761647,0
557,29,Marketing,3,2.790545566455189,2.906069189144645,1.3832305698769782,4.113614701127899,4.25920117983361,3.8284239229275974,3.894872049817762,3.4411861767260783,0.645338921227212,1
558,29,Marketing,3,2.049167789001046,2.880419522667874,1.072633140729396,2.3528546086047974,4.6100824970158,3.5267819388197044,4.329900605297432,3.8139239195741004,0.5628541449667156,1
559,35,Marketing,4,3.306421981966661,2.013523806090445,1.6396632866851664,1.966087847046998,4.401317315766756,3.6712535226514134,4.585364956756887,3.9372523485377333,0.6518796128821545,0
560,30,Engineering,3,3.775518264576995,2.480520718759508,3.286168152928067,3.470415788180649,3.962501201390909,4.105663842542942,5.0,4.356404756319369,0.7691900103153155,1
561,35,Finance,3,1.3781266985989842,2.882999172542334,3.046056505555022,3.162031897388708,3.158973499118936,4.875906662060014,3.3959503206055888,4.4978278877889375,0.6481621989779893,0
562,47,Marketing,4,1.6490814028320262,1.8991512521164036,2.7684053838176297,3.327957580318806,4.53608697945941,4.1028256642261605,4.563509653677041,3.8960341117889543,0.6597957665458983,0
563,39,Finance,4,2.53015810561707,2.8963587354271656,1.4796628593655963,2.4310442057375883,3.233751137478154,4.038218845382663,4.643834655717524,4.117777730885533,0.620344397311393,0
564,30,Sales,3,2.3204143136129884,2.710716522914493,2.0018382958261984,3.816738283226537,3.5170101465249526,4.800136988510694,3.805246574332305,5.0,0.6531881181707158,1
565,41,Sales,4,3.827488684040947,1.8005602061492816,1.899525280274965,1.582567273614047,3.9987614026491607,3.9378017347324583,4.019870049236359,4.265554281542418,0.6572012029172383,1
566,30,Marketing,3,2.653849026397123,2.6538577144986712,2.3838011405656063,2.113565334909735,3.5929607001654804,4.210574697787833,3.384834177722115,3.931553777798049,0.6648801287203284,0
567,20,Finance,3,3.47478167760817,2.755954010659133,2.339662510357519,2.7729151290004186,4.358764213901746,3.7392149673935093,3.9495531521743854,3.360175619905354,0.7158056617466844,1
568,25,Finance,3,1.06561327948248,2.0617992117028408,1.7986302003129202,3.317677940965979,4.051905900191369,5.0,4.316047042361221,3.7730387433153867,0.5787763610979149,0
569,20,Finance,4,3.069918638332646,2.116901445093654,2.7444517655289804,2.962811314367381,4.592615490211228,4.724255120017923,4.997058730761012,3.7535651909614205,0.8112683803278835,0
570,30,Engineering,3,1.9991382265191753,1.794106048348167,2.6602624661429672,2.441993984907246,3.3961412333896632,4.123506315233317,5.0,5.0,0.7133248209958054,1
571,33,Sales,4,1.98792020126624,2.1857007216132742,1.9898238306349376,2.1673964929323644,3.869051141906601,4.000278359064637,3.6853502491928074,3.7757712388535047,0.63649348491438,0
572,44,Finance,4,2.326149381511513,2.4915425926939965,2.7129948741427716,3.321457600851548,4.202099688664615,4.184080271681631,4.928929589928404,4.225521464169123,0.7830089517697374,1
573,35,Finance,4,1.5027914521882355,2.1188344889139756,3.2869997578313646,3.035077209293921,4.2213640652529785,4.1308087106946,3.225327372394576,4.385378779439438,0.5851835920235615,0
574,31,Engineering,4,2.8099498677252965,1.4605784712292789,3.499642543986272,1.887833345116255,4.547018202738361,3.4265901673386634,3.907535040715859,4.753262462509458,0.6318969535001983,1
575,38,Engineering,4,2.6335004767017565,2.0179883827543614,2.8434635096269014,1.867011421355881,3.742705709803228,4.741333725712687,4.049094946461601,4.204012120929634,0.7612457113546793,1
576,20,Finance,3,2.6863345737310893,2.2078955252315984,2.8228875603865493,2.1181582918923394,3.9659948574985004,4.086431109877807,4.3258946953771735,3.944842746199651,0.757210305841588,1
577,34,HR,3,3.120921715493034,3.071787096742576,2.3319027601829823,2.0283666940664378,4.453674830440185,5.0,4.253255170273444,3.911731724210058,0.7123769547957054,0
578,38,Finance,5,3.5603474323359077,2.9163354403438513,3.2207990268746114,3.2208886387825273,3.100719630321495,4.410907855381291,4.38284926210903,4.378189996339912,0.7897399374912368,1
579,22,Finance,3,2.2454022656387167,3.0853547552125016,1.750753984062149,2.8050126255526124,4.392467625946146,2.939456674935154,4.108521287244892,3.857830271230089,0.6426780792022656,0
580,41,Engineering,4,2.8341454478155317,1.9826867721007222,3.1396951003857154,2.8904510682821685,4.581974307847461,3.559188275075475,4.67979434418975,3.6479094286306175,0.7937681328633888,0
581,35,Engineering,5,2.7050917458344856,2.5990855453555404,2.298676686073438,2.6341687457577434,3.53316963866088,3.1269724466408695,4.545917818705359,3.9447478390848008,0.664147949748163,0
582,30,Finance,3,2.7643301544302576,1.0,3.5436557790412104,2.6671395007361482,4.042488525857494,3.552975972840551,4.055218564276444,3.537757829398672,0.6021694888727254,0
583,37,Finance,4,2.7748183651261886,2.800244278726692,2.911744484928052,1.392727809261782,4.946329908253574,3.38319916290531,4.621196845095174,5.0,0.6406763265461941,0
584,48,Finance,3,3.6133523411953874,2.9276283717305582,2.45249363824883,3.0559285603793382,4.529914148865574,4.326283745190921,5.0,4.498276355035689,0.9378100521338453,1
585,34,Engineering,3,2.1782261920574943,2.253862382497353,2.3344586457670085,2.10556296358599,4.423486136485433,4.041957329196863,3.863370772605166,5.0,0.5679811003072501,0
586,34,Finance,3,1.4319848677574225,2.706800868205247,2.867928998113906,2.476791266865005,4.6954796575622435,4.570269959014444,5.0,4.442718018370244,0.7022495377310388,0
587,29,Finance,3,2.011488361968879,1.4395530072409632,2.8339870433802385,2.168778954505266,5.0,4.1809502086630195,3.908262341700005,4.962296515021282,0.760889452192121,1
588,27,Marketing,4,3.0300868534747836,1.9392531067201233,2.2211598968496307,2.602110095606173,4.209267034909186,4.0798454659275825,4.905162977975249,4.383732332027958,0.6746501626575606,1
589,38,HR,4,2.516330656053024,3.035814466902593,2.5642850307878424,2.901165749070797,3.996405497888988,5.0,3.927031999823367,4.563090660497668,0.5733522078928209,0
590,27,Sales,4,2.1726804616535027,2.857877294977702,3.127473061144021,1.7938014772336697,4.694269205486966,4.311411316929251,4.58283121257813,3.1331404867294093,0.5483783847148687,0
591,33,HR,3,1.7464519121132507,2.2117018422686625,1.5456506194838253,2.6769244569708017,4.106273432025246,4.159744241248713,4.289816555298985,3.7428352015119053,0.5846551657873316,0
592,29,Marketing,3,2.654900285211373,3.067953622183297,3.0081147543875995,2.1856981948723004,3.7359906709905286,3.7732795399659786,3.3073707660380554,4.218463887627986,0.5355714833696669,1
593,36,Sales,4,2.9511543926916666,2.5968086817599376,2.864850204851548,3.4250211431132023,3.9299668735063786,3.6120432421651865,5.0,4.2305938823949445,0.7902204516609074,1
594,35,Finance,3,2.7141104385672197,2.1470453252544885,3.3306532328930434,1.7197622179142606,4.35616479102919,4.585250509196051,3.752274005495977,4.1618094906635825,0.6830265211487216,0
595,40,Marketing,5,2.3226687681915377,2.3720208825776945,1.9990424090877337,1.7982386113051623,3.9752020987945595,4.55534799891743,3.5652003443216045,4.426497638545351,0.5101586204549733,0
596,29,Finance,4,2.6026488990082237,2.181207616081925,2.5040012602650235,2.248300847374233,4.012512376286043,4.9857893694745,3.880280609664246,4.44710146896499,0.6023166804449325,1
597,31,Engineering,4,2.598590076590191,1.6713568344270304,2.643547863203427,1.8520493994903129,3.686342092677398,4.439455796651408,5.0,4.63255790854392,0.7590824845469197,0
598,26,Marketing,5,2.6327878518523637,3.379680064131471,3.0171575620401647,2.3429332909091616,4.917683258101406,4.003448581280227,3.5731432062099313,4.534496760552069,0.6763292657246798,0
599,29,Engineering,3,1.670986534286616,2.102382896695186,2.8003818504127,2.130480145719001,4.028686640156264,4.455505139385159,4.289121758841814,4.802043699788747,0.7225322208968272,0
600,35,Marketing,4,2.6381284454304144,1.917347499992162,1.632311430831408,2.561888664391269,3.8442445146923805,4.15984969889803,3.638418836829424,4.806116808713239,0.6857975102925273,0
601,38,Marketing,3,2.191582472073664,1.4294561756406488,2.703730823003152,3.2056504194769078,3.8974385966971936,4.6326925670368855,3.7241458809175265,4.287332224437683,0.613892764220953,1
602,26,Engineering,5,3.228433024206831,1.0,3.9029601419892854,2.549895723978992,4.601262987481072,4.867165913426022,3.4002887154352246,5.0,0.7662877224070581,1
603,39,Sales,3,2.5930430492251917,2.991047807683291,2.9282303031729207,2.6136481925715342,4.486599289251582,4.115721826808106,4.35758410189921,4.879665267460807,0.7340234942888967,0
604,42,HR,4,3.0848354552760244,3.0555260809253486,3.64663286117562,1.7598741780315301,3.949072647928564,5.0,4.119390074375592,3.7965245477672322,0.6256541229953203,0
605,35,Finance,4,2.288753029065173,3.3351270092162957,3.230142964106369,2.406158312329409,4.21615651898771,4.79417363381076,3.6343168782133555,4.396301665528647,0.6156087075274262,1
606,46,Marketing,3,2.314000313671979,2.3956724786808725,3.4536813548068865,2.2047718698734218,4.338352211926242,4.208842169715536,4.636601733979221,3.2786909290421926,0.8146823628390589,0
607,27,Finance,3,3.545975872379432,2.2746052308944833,2.7169780626892934,2.9771486745483395,3.847959653747197,4.53537163752897,4.689360357603873,3.362900859158826,0.7084245854776571,0
608,24,Engineering,4,2.8054346318908556,2.1445938206878012,2.865291576728482,1.964803111758112,3.4296886063050036,4.352748443490092,4.403609304090386,3.9502528348321198,0.6991197384101824,1
609,20,Finance,3,1.999839827315983,2.208409659113258,2.6788624296489623,1.8975410852421368,4.457518709715623,4.210996996402147,4.785334969587069,3.7622775356681273,0.654995091461423,1
610,43,Engineering,3,3.127882107034332,3.283853245518131,2.503038605534666,2.722200438003144,3.8756329180008624,5.0,4.025494867017648,3.9533285249628722,0.7355328274306866,1
611,37,Finance,3,2.1266866866004905,2.4814393258897294,3.019536486048373,3.8860721380610572,4.42017417519196,4.458802230495346,4.361187348292238,4.364246931198292,0.7271593547493885,0
612,32,HR,3,2.657988696468066,2.764649557200982,2.135298642694959,2.3768359632177356,4.360513321123772,3.7795158196844705,4.027425171355979,4.8126451529248655,0.7002093879050147,1
613,34,HR,4,3.785672241601583,2.1905952176277177,3.819767621210243,2.6177458843613493,4.227896150627756,3.6860151615356957,3.4463334410311592,4.785875968236554,0.7509875759893849,1
614,25,HR,3,1.4981023286533621,3.424593534354495,1.8503909226182085,3.1636152938483497,3.986936425605166,3.7064515397738864,4.309623200415679,4.4065968684839865,0.6390867002966353,0
615,50,HR,3,2.3769526547634245,1.1666827843956826,3.067971683942011,2.8569327290306905,3.8830358887420906,4.444752250459087,4.27933895318723,3.6564402904689395,0.6420509223191883,1
616,33,HR,3,2.7857901486314214,1.645633077697368,3.465069992112512,2.861535636267538,3.6307912974818883,4.029243163840471,4.1849028460289714,3.92130593935012,0.6661949890711351,0
617,33,HR,3,3.035288834265272,2.7657973669641907,2.376364772227718,2.4333652836573965,3.8926260228054557,4.366646858306389,4.38693769512172,4.5185916627036065,0.6254846804335757,1
618,38,Engineering,3,1.631136264847389,3.725427525861655,1.7209158822032853,2.4469853720552175,4.484407505775094,4.668198142480686,4.90595121685493,3.7869417492298263,0.6634449425071541,0
619,36,Marketing,3,1.4249468119974875,2.3424298601688607,3.308870712497648,1.9713960235914298,4.898912871061997,5.0,4.097790009209663,3.5665416312180724,0.5741769372991926,1
620,34,Finance,3,3.263524546393298,1.9103404359908596,2.6423767170351784,2.840461278010968,4.825549671121159,4.040763383155822,3.7214156153793874,4.446158562802078,0.7032724136357787,0
621,27,HR,3,1.9957096002373138,3.2004638936108405,3.06932125082122,2.8244881009990497,4.27271150808744,3.495724696333385,4.076124495270998,4.175818681707747,0.6654050770811113,1
622,36,Engineering,4,1.9664022444018796,2.7265889094104296,2.423381780813878,3.002015169385662,4.898647030340818,5.0,4.131579983318598,4.0945404800964385,0.7526686137574897,0
623,46,Engineering,3,3.5851747709405166,3.4031496683959706,3.712347277625678,2.158326870612658,4.04659118606961,3.4714495888404646,4.691794286974097,4.754900967826175,0.6743328744991458,0
624,42,Engineering,4,2.548791620312276,1.5967542406789608,1.0180943634555562,3.081094079565024,3.5544766587424648,3.4517856462721044,4.253331551662559,4.74440404182518,0.5655933166223153,1
625,44,Marketing,3,2.553366759377102,3.348167940207648,2.763324285898614,3.293334351703556,5.0,5.0,3.62590532099038,5.0,0.807055777313282,0
626,29,Finance,3,2.3741403883939274,1.41607978026221,3.4392246386261185,1.6502293172066178,4.466404143228385,4.73311576386874,4.602728931785446,3.874294104996794,0.6263651797718982,1
627,26,Marketing,4,1.643212553279781,2.298279497691593,2.573737331380577,2.292189194449816,3.43268462473004,4.442420170613091,4.522563919396921,4.4148667904450445,0.7539999742190151,0
628,32,Sales,3,2.9729878645760714,2.7889479269767485,2.711651085111838,3.322516507372587,4.979524289318681,4.175039501273263,4.253551225882307,4.209504235278676,0.6870444050464176,1
629,33,Engineering,4,2.7866153653479366,2.6302093647393656,2.1961917312030943,2.04531101010298,3.828288757445608,4.080397991302373,4.6741232318189105,4.369157915872674,0.6325804404787553,0
630,40,Sales,4,2.6180839277376027,3.242414635187657,2.5144819555066324,2.870133769028338,3.9370588711374337,3.874586987502831,4.757803505621696,3.6328094121075467,0.7426308236560035,0
631,21,HR,3,2.4185738725066193,1.2213379880935435,1.3297003708045865,2.5060032014017017,4.710691569541603,4.058478412862292,4.01127975485711,3.498763332782394,0.6482408409571214,1
632,43,HR,4,2.295376245463199,2.5987052357893257,1.997098067166216,2.7316155249964558,4.880853556828348,4.176292309484639,3.749919383245099,4.179891931885599,0.7301937681154738,0
633,31,Marketing,4,3.13873837268319,3.339749422948763,1.9492714110284401,2.527339411884548,3.6996304857793687,3.512775054030289,4.194061790149376,3.778743705012953,0.562393649835417,1
634,30,Finance,3,2.4010948557557334,2.5415059589504674,2.9683867937205086,3.0223196891949904,4.935495381013389,3.789885742013772,4.468305862717915,4.669103810275644,0.7313838856834065,0
635,25,Sales,3,2.455157273026278,1.7003622241633083,2.100041168498586,1.7849380048952854,4.637118398204721,3.144040875567902,4.14732253064832,3.4496613163207,0.5895919078676849,0
636,21,Finance,3,2.870925208418641,3.2052551763786568,2.1202671150421257,1.8606737291143993,3.8001255940306797,4.238963726050157,3.7057882086221516,3.49089955637686,0.5800052071610371,1
637,38,Marketing,4,2.6455726514762703,2.046182810899413,2.2354536478004023,3.5251594851867996,4.077046867858248,4.239050600542163,4.28133598626036,3.9916687623755718,0.7965004592679035,0
638,33,HR,4,3.649593240278307,1.9229738915559853,1.9759487082392777,3.9702542959897227,4.958067948286779,5.0,3.1832496650047473,3.430962497033545,0.7434457224808824,1
639,23,Finance,5,1.267043255768687,1.834904972981545,2.688315588483188,2.4962063929615463,3.4197191986958533,4.387777461016279,4.037769463895233,5.0,0.6196120840699922,1
640,23,Finance,4,2.709935206857084,2.3609204209357264,2.7643420286030365,3.7006862295061964,4.89035718794611,3.9219789665423113,4.625582949745082,4.108541313031854,0.7609179496584707,1
641,30,HR,3,2.0060759536694817,2.6281421542610097,3.0775130058052316,1.959757747090534,4.6232035639182625,4.099822499150133,4.652719183727388,3.8985996473179867,0.585121339623204,1
642,44,Sales,3,1.8405394256715495,1.6116299617078444,2.9569250576015595,2.12788988155983,4.45457038113535,4.443411156255551,2.320110536661554,4.433982012813161,0.5070053091053476,0
643,31,HR,4,2.180055055768957,1.7554478862890392,2.8869304214892906,3.52024125822176,4.265847844285504,4.313806313272501,4.103707947773404,4.641924268010372,0.682459166684228,0
644,22,Finance,3,2.538275585937233,2.0138619868964476,2.2697221662017895,3.062874570036351,5.0,4.4891429596057995,4.499637897610629,4.303479450542143,0.732898773319475,1
645,31,Sales,5,2.569348353146387,1.8315079464793518,2.2248273747634846,3.6244989685525804,5.0,4.388522386768968,3.611958963783843,4.165954253553969,0.7515132104329165,1
646,31,Sales,3,1.437885649025055,2.5257307585846007,1.8901522983560808,2.8279890383413036,3.892385124991173,4.073677867404999,4.014022662546836,3.7082635376479347,0.5647874373293608,0
647,20,HR,3,2.1212413192255264,2.7528551174806166,1.877529417774129,1.7912177464400076,4.5061023936158335,3.9321033544635005,4.803858377954753,4.51545465946061,0.5927489905648484,1
648,32,Finance,4,2.6968550860335214,2.656711667186615,2.6359829867754825,2.6565041502518736,5.0,3.905218898020017,3.9579182917111284,4.908351545093098,0.7070102499916233,0
649,31,Marketing,4,1.886148684451442,2.657732322123462,1.9964087714539434,3.341401776927607,3.807477709499995,3.737364357688971,4.999320834452653,4.090140122566354,0.671902553432139,0
650,37,Finance,3,1.7196512666984392,3.6696942007020272,3.5278268933491717,2.4070853581476794,4.321569787155939,3.6589403581127375,3.8294071417749924,3.7756072498444895,0.5379655572188635,1
651,45,Engineering,4,1.0,2.7965785197390085,2.473749423847855,2.2994965370459965,4.701937721141245,5.0,4.904940085809016,4.290747883750347,0.6347537389329929,0
652,40,Marketing,3,2.035764586137249,3.0487749735224727,3.550973075011678,2.8386973820748858,3.1925532975294657,4.262355075823028,4.2167817774356084,4.201324947000278,0.6764808655272493,1
653,31,Sales,4,1.6952595607344305,2.209768975156119,2.900236938199817,2.1083456141183636,4.614277614348945,4.122349274445833,3.760836356399868,3.59182380871298,0.6074608795390779,0
654,25,Marketing,4,1.8112469818229595,3.160804299863044,1.955934495869802,2.7068503381794504,3.655783988294801,3.9520578419135473,4.906607041459653,3.9486556503960193,0.6652061750791628,0
655,51,Sales,4,2.3097257877042425,2.176353233344675,2.4565676679927275,2.54445102527002,4.2961656824778345,4.414439554665466,3.596762523209225,5.0,0.5868293858710516,0
656,33,Sales,4,2.0801197864199716,2.788013829312013,1.3285833612175988,2.1567098774761058,4.772172425445909,4.801831943028037,3.8020138779703356,3.526222566445452,0.6221807837998655,0
657,33,Marketing,3,1.6836334742984858,1.5400431922723323,2.6332977485456994,3.1865160623071898,3.0054096520300355,4.56163223812787,4.44495970364474,3.854689823287786,0.7148625359996205,1
658,32,Sales,3,1.0189109043367413,2.616363892391685,2.019962114508278,2.9521915572655417,4.592929443871948,4.660794543655755,4.240408697251309,3.7256433127381188,0.4966826877339161,0
